docid,recordid,oclc,locnum,author,imprint,date,birthdate,firstpub,enumcron,subjects,title,nationality,gender,genretags
20855,,,,"Stout, Rex,",New York Viking Press 1969,1969,1886,1969,,"New York (State) -- New York;Mystery fiction;Wolfe, Nero (Fictitious character)",Death of a dude,us,,chimyst
23531,,,,"Du Maurier, Daphne,","Garden City; N.Y. Doubleday, Page & Co. 1969",1969,1907,1969,,Fantasy;Time travel;Fantasy fiction;Cornwall (England : County);Psychological fiction,The house on the strand,uk,,chifantasy
20866,,,,"Anderson, Poul,","Garden City; N.Y. Doubleday, Page & Co. 1970",1970,1926,1970,,"Science fiction;Science fiction, American",Tau zero,us,,chiscifi | chirandom
20871,,,,"Brown, James Cooke,","Garden City; N.Y. Doubleday, Page & Co. 1970",1970,1921,1970,,Utopias;Future life,The Troika incident,us,,chiutopia
20898,,,,"Kurtz, Katherine,",New York Ballantine Books 1970,1970,,1970,,"Science fiction;Science fiction, American;Fantasy fiction;Fantastic fiction",Deryni rising,us,,chifantasy | chiscifi
20899,,,,"L'Amour, Louis,",New York Bantam Books 1970,1970,1908,1970,,Land settlement;Four Corners Region,Galloway,us,,chirandom
20919,,,,"Silverberg, Robert,","Garden City; N.Y. Doubleday, Page & Co. 1970",1970,,1970,,"Science fiction;Science fiction, American",Downward to the earth,us,,chiscifi
20922,,,,"Spillane, Mickey,",New York E.P. Dutton 1970,1970,1918,1970,,"Hammer, Mike (Fictitious character);Mystery fiction;New York (State) -- New York",Survival Zero,us,,chimyst | hardboiled
23537,,,,"White, Patrick,",New York Viking Press 1970,1970,1912,1970,,Art;Painters;Australian fiction,The vivisector,au,,chirandom
20942,,,,"Corman, Avery,",New York Simon & Schuster 1971,1971,,1971,,Fantasy;Fantasy fiction,Oh: God!,us,,chifantasy
20956,,,,"Geissler, Ludwig A,",New York Arno Press 1971,1971,,1971,,Science fiction;Utopias;Utopian fiction,Looking beyond,us,,chiscifi | chiutopia
20961,,,,"Hjortsberg, William,",New York Simon & Schuster 1971,1971,1941,1971,,"Science fiction;Science fiction, American",Gray matters,us,,chiscifi
20979,,,,"Pentecost, Hugh,","New York Dodd, Mead 1971",1971,1903,1971,,"Mystery fiction;Chambrun, Pierre (Fictitious character);Large type books;French Americans;Hotelkeepers;New York (N.Y.)",The deadly joke,us,,chimyst
20982,,,,"Pronzini, Bill,",New York Random House 1971,1971,,1971,,Mystery fiction;Stalkers;Robbery,The stalker,us,,chimyst
20996,,,,"Thomas, Ross,",New York Morrow 1971,1971,1926,1971,,United States -- Gulf Coast;Gulf Coast (U.S.);Mystery fiction,The fools in town are on our side,us,,chimyst
21028,,,,"Highsmith, Patricia,",New York Alfred A. Knopf 1972,1972,1921,1972,,,A dog's ransom,us,,chirandom | crime
21035,,,,"Levin, Ira,",New York Random House 1972,1972,,1972,,Married women;Horror fiction;Fictional Works;Robots;Science fiction;Female friendship;Large type books,The Stepford wives,us,,chiscifi | chihorror
21079,,,,"Berryman, John,","New York Farrar, Straus & Giroux 1973",1973,1914,1973,,Psychological fiction;College teachers;Alcoholics;Alcoholics -- Rehabilitation,Recovery,us,,chirandom
21088,,,,"Davis, Dorothy Salisbury,",New York Charles Scribner's Sons 1973,1973,,1973,,Mystery fiction,The little brothers,us,,chimyst | chirandom
21094,,,,"Gardner, John,",New York Alfred A. Knopf 1973,1973,1933,1973,,Jason (Greek mythology);Fantasy fiction;Medea (Greek mythology);(880-01) Jason (Greek mythology);Historical fiction,Jason and Medeia,us,,chifantasy | chirandom
21104,,,,"Himes, Chester B."," Chatham, N.J., Chatham Bookseller 1973",1973,1909,1959,,,The crazy kill,us,,chirandom | chimyst
21114,,,,"MacDonald, John D.",New York Lippincott & Crowell 1973,1973,1916,1973,,"Florida -- Fort Lauderdale;Fort Lauderdale (Fla.);McGee, Travis (Fictitious character);Mystery fiction",The scarlet ruse,us,,chimyst | chirandom
21116,,,,"Malzberg, Barry N,",New York Random House 1973,1973,,1973,,"Science fiction;Science fiction, American;Authors",Herovit's world,us,,chiscifi | chirandom
21126,,,,"Piercy, Marge,",New York; N.Y. . : Fawcett Crest 1973,1973,,1973,,United States;Married women -- United States;Married women,Small changes,us,,chirandom
21127,,,,"Platt, Kin,",New York Random House 1973,1973,,1973,,Mystery fiction,The Princess Stakes murder,us,,chimyst
21142,,,,"Spencer, Scott,",Boston Houghton Mifflin Co. 1973,1973,,1973,,,Last night at the brain thieves ball,us,,chirandom
21143,,,,"Stout, Rex,",New York Viking Press 1973,1973,1886,1973,,"New York (State) -- New York;Mystery fiction;Wolfe, Nero (Fictitious character)",Please pass the guilt,us,,chimyst
21147,,,,"Vonnegut, Kurt,",New York Delacorte Press 1973,1973,,1973,,Science fiction;Science fiction -- Authorship,Breakfast of Champions,us,,chiscifi
21179,,,,"Harrison, Harry,","Garden City; N.Y. Doubleday, Page & Co. 1974",1974,1925,1974,,Mystery fiction;Hijacking of aircraft,Queen Victoria's revenge,us,,chimyst
21187,,,,"Le Guin, Ursula K.",New York  1974,1974,1929,1974,,"Extraterrestres -- Romans, nouvelles, etc;Physicists;Utopias;Anarchism;Life on other planets;Utopian fiction;Science fiction;Communal living",The Dispossessed,us,,chiscifi | chiutopia
21211,,,,"Platt, Kin,",New York Random House 1974,1974,,1974,,"California, Southern;Mystery fiction",The giant kill,us,,chimyst
21221,,,,"Stark, Richard,",New York Random House 1974,1974,1933,1974,,Criminals;Parker (Fictitious character);Suspense fiction,Butcher's moon,us,,chirandom | crime
21286,,,,"Silverberg, Robert,",New York Harper & Bros. 1975,1975,,1975,,"Science fiction;Science fiction, American",The stochastic man,us,,chiscifi
21288,,,,"Stasheff, Christopher,",New York Garl& Pub. 1975,1975,,1975,,"Gallowglass, Rod (Fictitious character);Warlocks;Fantasy fiction",The warlock in spite of himself,us,,chifantasy | chirandom
21304,,,,"Butler, Octavia E,","Garden City; N.Y. Doubleday, Page & Co. 1976",1976,,1976,,Science fiction;Fantasy fiction;Telepathy,Patternmaster,us,,chifantasy | chiscifi
21318,,,,"Farris, John,",Chicago Playboy Press 1976,1976,,1976,,Psychics -- Women;Suspense fiction;Horror fiction,The fury,us,,chihorror
21335,,,,"L'Amour, Louis,",New York Saturday Review Press 1976,1976,1908,1976,,"Fugitives from justice;Emigration and immigration;Sackett family (Fictitious characters);Historical fiction;United States -- History -- Colonial period, ca. 1600-1775;British Americans;History;Pioneers;Large type books",To the Far Blue Mountains,us,,chirandom
21341,,,,"Lutz, John,",New York Putnam 1976,1976,1939,1976,,"Saint Louis (Mo.);Missouri -- Saint Louis;Nudger, Alo (Fictitious character);Mystery fiction",Buyer beware,us,,chimyst
21351,,,,"Niven, Larry,",New York Henry Holt & Co. 1976,1976,,1976,,Science fiction,A world out of time,us,,chiscifi
21355,,,,"Piercy, Marge,",New York Alfred A. Knopf 1976,1976,,1976,,Psychiatric hospitals;Hispanic American women;Time travel;Mexican American women;Utopian fiction;Science fiction;Hispanic American women -- New York (State) -- New York;New York (N.Y.),Woman on the edge of time,us,,chiscifi | chiutopia
21356,,,,"Platt, Kin,",New York Random House 1976,1976,,1976,,Mystery fiction,The body beautiful murder,us,,chimyst
21379,,,,"Vonnegut, Kurt,",New York : Delacorte Press/S. Lawrence 1976,1976,,1976,,Fantasy fiction;United States;Presidents -- United States;Presidents;Fantastic fiction,Slapstick,us,,chifantasy
21390,,,,"Anthony, Piers,",New York Ballantine Books 1977,1977,,1977,,Fantasy;Xanth (Imaginary place);Fantasy fiction,A spell for Chameleon,us,,chifantasy
21412,,,,"Dick, Philip K,","Garden City; N.Y. Doubleday, Page & Co. 1977",1977,,1977,,"Science fiction;Science fiction, American",A scanner darkly,us,,chiscifi
21416,,,,"Donaldson, Stephen R,",New York Henry Holt & Co. 1977,1977,,1977,,"Fantasy literature;Science ficiton;Covenant, Thomas (Fictitious character);Fantasy fiction;Epic",The Illearth war,us,,chifantasy
21417,,,,"Donaldson, Stephen R,",New York Henry Holt & Co. 1977,1977,,1977,,"Space and time;Fantasy fiction;Science fiction;Fantasy;Covenant, Thomas (Fictitious character);Fantastic fiction",The power that preserves,us,,chifantasy | chiscifi | chirandom
21423,,,,"Foster, Alan Dean,",New York Ballantine Books 1977,1977,1946,1977,,Science fiction;Humanx Commonwealth (Imaginary organization),The end of the matter,us,,chiscifi | chirandom
21443,,,,"Leiber, Fritz,",New York Berkley Pub. Corp. : Distributed by Putnam 1977,1977,1910,1977,,Science fiction;Fantasy fiction,Our lady of darkness,us,,chifantasy | chiscifi
21453,,,,"Michaels, Fern,",New York Ballantine Books 1977,1977,,1977,,Romance fiction,Captive passions,us,,chirandom
21469,,,,"Sanders, Lawrence,",New York Putnam 1977,1977,1920,1977,,"United States;Delaney, Edward X. (Fictitious character);New York (N.Y.);Mystery fiction",The second deadly sin,us,,chimyst
21470,,,,"Saul, John,",New York Dell Pub. Co. 1977,1977,,1977,,Children;Paranormal fiction;Horror fiction,Suffer the children,us,,chihorror
21473,,,,"Segal, Erich,",New York Harper & Bros. 1977,1977,1937,1977,,Grief,Oliver's story,us,,chirandom
21488,,,,"Adler, Warren,",New York Putnam 1978,1978,,1978,,,The Casanova embrace,us,,chirandom
21494,,,,"Bayer, William,",New York E.P. Dutton 1978,1978,,1978,,Tangier (Morocco);Morocco -- Tangier,Tangier,us,,chirandom
21500,,,,"Bova, Ben,",New York Pocket Books 1978,1978,1932,1978,,"Science fiction;Science fiction, American;Science fiction, English;American fiction;American fiction -- 20th century",Colony,us,,chiscifi
21501,,,,"Brown, Wesley,",New York Random House 1978,1978,1945,1978,,Bildungsromans;Young men;African American men,Tragic magic,us,,chirandom
21511,,,,"Daniels, Les,",New York Charles Scribner's Sons 1978,1978,1943,1978,,"Spain -- History -- Ferdinand and Isabella, 1479-1516;Horror fiction;History;Spain",The black castle,us,,chihorror
21519,,,,"Estleman, Loren D,","Garden City; N.Y. Doubleday, Page & Co. 1978",1978,,1978,,"England;Dracula, Count (Fictitious character);Mystery fiction;Horror fiction",Sherlock Holmes vs. Dracula,us,,chihorror | chimyst
21542,,,,"King, Stephen,","Garden City; N.Y. Doubleday, Page & Co. 1978",1978,1947,1978,,Biological warfare -- Research;Horror fiction,The stand,us,,chihorror
21552,,,,"Lustbader, Eric,","Garden City; N.Y. Doubleday, Page & Co. 1978",1978,,1978,,"Science fiction;Science fiction, American",Shallows of night,us,,chiscifi
21560,,,,"Mcdonald, Gregory,",New York Avon 1978,1978,1937,1978,,Private investigators;Journalists;Mystery fiction;Fletch (Fictitious character),Fletch's fortune,us,,chimyst
21565,,,,"Peters, Elizabeth,","New York Dodd, Meade 1978",1978,1927,1978,,"Bliss, Vicky (Fictitious character);Bavaria (Germany);Women art historians;Germany -- Bavaria;Mystery fiction",Street of the five moons,us,,chimyst
21569,,,,"Sanchez, Thomas,",New York E.P. Dutton 1978,1978,,1978,,Los Angeles (Calif.);Mystery fiction;California -- Los Angeles,Zoot-suit murders,us,,chimyst
21579,,,,"Swift, Edward,",New York Viking Press 1978,1978,1943,1978,,"Librarians;Texas, East;Librarians -- Texas;Texas;Transsexuals -- Texas;Transsexuals",Splendora,us,,chirandom
21589,,,,"Wilcox, Collin,",New York Random House 1978,1978,,1978,,"Hastings, Frank (Fictitious character);Mystery fiction;California -- San Francisco;San Francisco (Calif.)",The watcher,us,,chimyst
21603,,,,"Braverman, Kate,",New York Harper & Bros. 1979,1979,,1979,,Los Angeles (Calif.);Drug addicts;Mothers and daughters;Domestic fiction,Lithium for Medea,us,,chirandom
21607,,,,"Cline, C. Terry,","Garden City; N.Y. Doubleday, Page & Co. 1979",1979,,1979,,Visions,Cross current,us,,chirandom
21611,,,,"Dickson, Gordon R,","Garden City; N.Y. Doubleday, Page & Co. 1979",1979,,1979,,Science fiction,Masters of Everon,us,,chiscifi
21631,,,,"King, Stephen,",New York Viking Press 1979,1979,1947,1979,,Science fiction;New England;Paranormal fiction;Psychics;Horror fiction,The dead zone,us,,chiscifi | chihorror
21670,,,,"Schulman, J. Neil 1953-  (Joseph Neil),",New York Crown Publishers 1979,1979,,1979,,Science fiction;New York (N.Y.);Inflation (Finance),Alongside night,us,,chiscifi
21672,,,,"Stasheff, Christopher,","Garden City; N.Y. Doubleday, Page & Co. 1979",1979,,1979,,"Science fiction;Gallowglass, Magnus (Fictitious character);Fantasy fiction;Wizards",A wizard in Bedlam,us,,chifantasy | chiscifi
21685,,,,"Zebrowski, George,",New York Harper & Bros. 1979,1979,1945,1979,,"Science fiction;Science fiction, American;American fiction;American fiction -- 20th century",Macrolife,us,,chiscifi
21686,,,,"Andrews, V. C.  (Virginia C.),",New York Simon & Schuster 1980,1980,,1980,,Mothers and daughters;Domestic fiction;Revenge;Dysfunctional families;Horror fiction,Petals on the wind,us,,chihorror
21734,,,,"Herzog, Arthur,",New York R. Marek 1980,1980,,1980,,Suspense fiction,Aries rising,us,,chirandom
21749,,,,"Kurland, Michael,",New York Morrow 1980,1980,,1980,,Science fiction;Abuse of administrative power,The last President,us,,chiscifi
21851,,,,"Jones, Robert F.",New York Simon & Schuster 1981,1981,1934,1981,,Alaska;Adventure fiction;Bush pilots;Bush pilots -- Alaska,Slade's glacier,us,,chirandom
21864,,,,"May, Julian,",Boston Houghton Mifflin Co. 1981,1981,,1981,,"Science fiction;Science fiction, American;Time travel",The many-colored land,us,,chiscifi
21866,,,,"McIntyre, Vonda N,",New York Pocket Books 1981,1981,,1981,,Science fiction;Radio and television novels;Space and time,The entropy effect,us,,chiscifi
21876,,,,"Niven, Larry,",New York; N.Y. . : Ace Books 1981,1981,,1981,,Science fiction;Amusement parks,Dream Park,us,,chiscifi
21877,,,,"Niven, Larry,",New York Timescape Books : Distributed by Simon & Schuster 1981,1981,,1981,,Science fiction,Oath of fealty,us,,chiscifi
21904,,,,"Valin, Jonathan,","New York Dodd, Mead 1981",1981,,1981,,"Stoner, Harry (Fictitious character);Ohio -- Cincinnati;Mystery fiction",Dead Letter,us,,chimyst
21905,,,,"Vardeman, Robert E,",New York Pocket Books 1981,1981,,1981,,Science fiction;Radio and television novels;Interplanetary voyages,The Klingon gambit,us,,chiscifi | chirandom
21920,,,,"Andrews, V. C.  (Virginia C.),",New York Poseidon Press 1982,1982,,1982,,Horror fiction;Sisters;Paranormal fiction;Rape victims;Fathers and daughters;Domestic fiction;Romantic suspense novels,My sweet Audrina,us,,chihorror
21929,,,,"Bishop, Michael,",New York Timescape : Distributed by Simon & Schuster 1982,1982,1945,1982,,Science fiction;Prehistoric peoples;Africa,No enemy but time,us,,chiscifi
21967,,,,"Hubbard, L. Ron,",New York St. Martin's Press 1982,1982,1911,1982,,Science fiction;Epic fiction,Battlefield earth,us,,chiscifi | chirandom
21981,,,,"Lorrah, Jean,","Garden City; N.Y. Doubleday, Page & Co. 1982",1982,,1982,,Science fiction,Channel's destiny,us,,chiscifi
21999,,,,"Montalbano, William D,",New York Atheneum 1982,1982,,1982,,Drug traffic;Florida -- Key West;Fishers;Mystery fiction;Key West (Fla.),Trap line,us,,chimyst
22029,,,,"Wilcox, Collin,",New York Random House 1982,1982,,1982,,"Hastings, Frank (Fictitious character);Mystery fiction",Stalking horse,us,,chimyst
22054,,,,"Coldsmith, Don,","Garden City; N.Y. Doubleday, Page & Co. 1983",1983,1926,1983,,Indians of North America -- Great Plains;Great Plains;Indians of North America;Historical fiction,Follow the wind,us,,chirandom
22073,,,,"Foster, Alan Dean,",New York Y : Ballantine Books 1983,1983,1946,1983,,Science fiction;Flinx (Fictitious character),For love of mother-not,us,,chiscifi | chirandom
22097,,,,"MacLeod, Charlotte,","Garden City; N.Y. Doubleday, Page & Co. 1983",1983,,1983,,"Shandy, Peter (Fictitious character);Large type books;Mystery fiction;College teachers",Something the cat dragged in,us,,chimyst | chirandom
22103,,,,"May, Julian,",Boston Houghton Mifflin Co. 1983,1983,,1983,,Science fiction,The nonborn king,us,,chiscifi
22133,,,,"Spellman, Cathy Cash,",New York Delacorte Press 1983,1983,,1983,,Irish Americans;Domestic fiction;Ireland;New York (N.Y.);Historical fiction,So many partings,us,,chirandom
22168,,,,"Cherryh, C. J,",New York Y : Daw Books 1984,1984,,1984,,Science fiction;Fantasy;Fantasy fiction,Chanur's venture,us,,chifantasy | chiscifi
22221,,,,"MacLeod, Charlotte,","Garden City; N.Y. Doubleday, Page & Co. 1984",1984,,1984,,"Boston (Mass.);Kelling, Sarah (Fictitious character);Massachusetts -- Boston;Mystery fiction",The Convivial Codfish,us,,chimyst
22241,,,,"Muller, Marcia,",New York St. Martin's Press 1984,1984,,1984,,"San Francisco (Calif.);Mystery fiction;California -- San Francisco;McCone, Sharon (Fictitious character)",Games to keep the dark away,us,,chimyst
22305,,,,"Benford, Gregory,",New York; N.Y. . : T. Doherty Associates 1985,1985,1941,1985,,Archaeology;Science fiction;Mycenae -- Antiquities,Artifact,us,,chiscifi
22325,,,,"Collins, Max Allan,",New York Walker 1985,1985,,1985,,Mallory (Fictitious character);Mystery fiction;Authors;Iowa,A shroud for Aquarius,us,,chimyst | chirandom
22332,,,,"Dick, Philip K,",Chicago; Ill. . : Academy  Publishers 1985,1985,,1985,,"Nineteen fifties;California, Southern",Puttering about in a small land,us,,chirandom
22340,,,,"Effinger, George Alec,","Garden City; N.Y. Doubleday, Page & Co. 1985",1985,,1985,,Science fiction,The nick of time,us,,chiscifi | chirandom
22375,,,,"MacLeod, Charlotte,","Garden City; N.Y. Doubleday, Page & Co. 1985",1985,,1985,,"Boston (Mass.);Kelling, Sarah (Fictitious character);Massachusetts -- Boston;Mystery fiction",The plain old man,us,,chimyst
22488,,,,"Dickson, Gordon R,",New York Ace Science Fiction Books 1986,1986,,1986,,Science fiction,The forever man,us,,chiscifi
22492,,,,"Dunlap, Susan,",New York St. Martin's Press 1986,1986,,1986,,"California;Haskell, Vejay (Fictitious character);Mystery fiction",The last annual slugfest,us,,chimyst
22498,,,,"Foster, Alan Dean,",New York Y : Warner Books 1986,1986,1946,1986,,Masai (African people);Science fiction;Demons;Horror fiction,Into the out of,us,,chiscifi | chihorror
22499,,,,"Friedman, Kinky,",New York Beech Tree Books 1986,1986,,1986,,Humorous fiction;Mystery fiction;Private investigators,Greenwich killing time,us,,chimyst
22530,,,,"Kerr, Katharine,","Garden City; N.Y. Doubleday, Page & Co. 1986",1986,,1986,,Deverry (Imaginary place);Fantasy fiction;Westlands (Imaginary place),Daggerspell,us,,chifantasy
22609,,,,"Anthony, Piers,",New York Ballantine Books 1987,1987,,1987,,Music;Musicians;Fantasy fiction;Prophecies;Music -- Instruction and study,Being a green mother,us,,chifantasy
22623,,,,"Bonanno, Margaret Wander,",New York Y : Pocket Books 1987,1987,,1987,,"Movie novels;Science fiction;Radio and television novels;Star Trek fiction;Science fiction, American",Strangers from the sky,us,,chiscifi
22628,,,,"Braun, Lilian Jackson,",New York Jove Books 1987,1987,,1987,,"Qwilleran, Jim (Fictitious character);United States;Mystery fiction",The cat who played Brahms,us,,chimyst
22649,,,,"Collins, Max Allan,",New York; N.Y. . : T. Doherty Associates 1987,1987,,1987,,Thrillers;Kidnapping;Mystery fiction,Spree,us,,chimyst
22678,,,,"Friedman, Kinky,",New York Beech Tree Books 1987,1987,,1987,,Humorous fiction;Mystery fiction;Private investigators,A case of Lone Star,us,,chimyst | chirandom
22685,,,,"Guild, Nicholas,",New York Atheneum 1987,1987,,1987,,Assyria;Middle East -- Assyria,The Assyrian,us,,chirandom
22692,,,,"Hiaasen, Carl,",New York Putnam's 1987,1987,,1987,,Florida;Photographers;Mystery fiction;Private investigators -- Florida;Private investigators,Double whammy,us,,chimyst | chirandom
22723,,,,"Logue, John,","Boston Little, Brown 1987",1987,1933,1987,,"Autographs -- Logue, John, 1933-",Boats against the current,us,,chirandom
22732,,,,"McCaffrey, Anne,",New York Ballantine Books 1987,1987,,1987,,Ireland;Families -- Ireland,The lady,us,,chirandom
22748,,,,"Parker, Robert B.",New York Delacorte Press 1987,1987,1932,1987,,Spenser (Fictitious character);Boston (Mass.);Massachusetts -- Boston;Mystery fiction,Pale kings and princes,us,,chimyst
22766,,,,"Ray, Robert J. 1935-  (Robert Joseph),",New York St. Martin's Press 1987,1987,,1987,,"United States;Murdock, Matt (Fictitious character : Ray);Mystery fiction",Murdock for hire,us,,chimyst
22783,,,,"Spencer, LaVyrle,",New York Y : Berkley 1987,1987,,1987,,Large type books;Historical fiction,The gamble,us,,chirandom
22787,,,,"Swift, Edward,","New York Doubleday, Page & Co. 1987",1987,1943,1987,,Big Thicket (Tex.);Texas -- Big Thicket,A place with promise,us,,chirandom
22803,,,,"Williams, Walter Jon,",New York; N.Y. . : T. Doherty Associates 1987,1987,,1987,,Science fiction,Voice of the whirlwind,us,,chiscifi | chirandom
23601,,,,"Gregory, Philippa,",New York Simon & Schuster 1987,1987,,1987,,Sussex (England);Historical fiction;Administration of estates;England -- Sussex;Women;Country homes;Inheritance and succession,Wideacre,uk,,chirandom
22817,,,,"Anthony, Piers,",New York Avon Books 1988,1988,,1988,,Fantasy fiction;Xanth (Imaginary place);Fantastic fiction,Heaven cent,us,,chifantasy
22878,,,,"Engh, M. J,",New York T. Doherty Associates 1988,1988,,1988,,Science fiction,Wheel of the winds,us,,chiscifi
22894,,,,"Grissom, Ken,",New York St. Martin's Press 1988,1988,,1988,,"United States;Mystery fiction;Rodrigue, John (Fictitious character)",Drop-off,us,,chimyst | chirandom
22904,,,,"Hess, Joan,",New York St. Martin's Press 1988,1988,,1988,,"Arkansas;Hanks, Arly (Fictitious character);Mystery fiction",Mischief in Maggody,us,,chimyst
22960,,,,"Rosenberg, Joel,",New York New American Library 1988,1988,1954,1988,,Science fiction;Fantasy fiction;Fantastic fiction,Not for glory,us,,chifantasy | chiscifi
23059,,,,"Cook, Robin,",New York Putnam 1989,1989,1940,1989,,Science fiction;Medical novels;Genetic engineering;Large type books;Horror fiction,Mutation,us,,chiscifi | chihorror
23062,,,,"Crais, Robert,",New York Bantam Books 1989,1989,,1989,,"Los Angeles (Calif.);Cole, Elvis (Fictitious character);Mystery fiction;California -- Los Angeles",Stalking the angel,us,,chimyst
23075,,,,"Dunlap, Susan,",New York Villard Books 1989,1989,,1989,,"California -- San Diego -- La Jolla;Mystery fiction;O'Shaughnessy, Kiernan (Fictitious character)",Pious deception,us,,chimyst | chirandom
23092,,,,"Goldsborough, Robert,",New York Bantam Books 1989,1989,,1989,,"New York (State) -- New York;Mystery fiction;Wolfe, Nero (Fictitious character)",The last coincidence,us,,chimyst | chirandom
23109,,,,"Hillerman, Tony,"," Thorndike, Me. : Thorndike Press 1989",1989,,1989,,"United States -- Southwestern States;Mystery fiction;Leaphorn, Joe, Lt. (Fictitious character);Southwestern States",Talking God,us,,chimyst
23117,,,,"Jeter, K. W,",New York St. Martin's Press 1989,1989,,1989,,"Science fiction;Science fiction, American",Farewell horizontal,us,,chiscifi
23126,,,,"Lackey, Mercedes,",New York Tom Doherty Associates 1989,1989,,1989,,Occult fiction;Fantasy;Fantasy fiction;Mystery fiction;Horror fiction,Burning water,us,,chifantasy | chihorror | chimyst
23139,,,,"McMurtry, Larry,",New York Simon & Schuster 1989,1989,,1989,,Thalia (Tex. : Imaginary place);Texas;Television writers;Fathers and daughters,Some can whistle,us,,chirandom
23165,,,,"Powers, Tim,",New York Ace Books 1989,1989,1952,1989,,Science fiction;Fantasy;Fantasy fiction;Steampunk fiction,The stress of her regard,us,,chifantasy | chiscifi
23191,,,,"Shatner, William,",New York Putnam 1989,1989,,1989,,"Science fiction;Private investigators;Cardigan, Jake (Fictitious character);Mystery fiction",TekWar,us,,chiscifi | chimyst
23200,,,,"Somtow, S. P,",New York T. Doherty Associates 1989,1989,,1989,,Dakota Indians;Werewolves;Horror fiction,Moon dance,us,,chihorror
23231,,,,"Weinstein, Howard,",New York Pocket Books 1989,1989,,1989,,Science fiction;Star Trek fiction;Interplanetary voyages,Power hungry,us,,chiscifi | chirandom
